Data,Dia da semana,Mes,Ano,Feriado,Cargo,Regime de trabalho,Salario Base,Salario Bruto,Valor_HE_por_hora,Hora_inicio,Hora_fim,qtd_HE,HE_retorno,Tipo_HE
2013-09-25,Quarta-feira,Setembro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-09-26,Quinta-feira,Setembro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-09-27,Sexta-feira,Setembro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-09-28,Sábado,Setembro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-09-29,Domingo,Setembro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-09-30,Segunda-feira,Setembro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-01,Terça-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-02,Quarta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-03,Quinta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-04,Sexta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-05,Sábado,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-06,Domingo,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-07,Segunda-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-08,Terça-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-09,Quarta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-10,Quinta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-11,Sexta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-12,Sábado,Outubro,2013,Nossa Sr.a Aparecida - Padroeira do Brasil,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-13,Domingo,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-14,Segunda-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-15,Terça-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-16,Quarta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-17,Quinta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-18,Sexta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-19,Sábado,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-20,Domingo,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-21,Segunda-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-22,Terça-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-23,Quarta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-24,Quinta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-25,Sexta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-26,Sábado,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-27,Domingo,Outubro,2013,Nao,Eletricista,Folga,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-28,Segunda-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-29,Terça-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-30,Quarta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-10-31,Quinta-feira,Outubro,2013,Nao,Eletricista,Trabalho,1.087743219,1.4140661847,0.0070703309235,,,0.0,,nan
2013-11-01,Sexta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-02,Sábado,Novembro,2013,Finados,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-03,Domingo,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-04,Segunda-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-05,Terça-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-06,Quarta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-07,Quinta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-08,Sexta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-09,Sábado,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-10,Domingo,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-11,Segunda-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-12,Terça-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-13,Quarta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-14,Quinta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-15,Sexta-feira,Novembro,2013,Proclamacao da Republica,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-16,Sábado,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-17,Domingo,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-18,Segunda-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2013-11-19,Terça-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,06:00:00,07:30:00,1.5,Receber,Jornada Estendida
2013-11-19,Terça-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2013-11-20,Quarta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-21,Quinta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-22,Sexta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-23,Sábado,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-24,Domingo,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-25,Segunda-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-26,Terça-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-27,Quarta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,06:30:00,07:30:00,1.0,Receber,Jornada Estendida
2013-11-27,Quarta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,18:00:00,1.0,Receber,Jornada Estendida
2013-11-28,Quinta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-29,Sexta-feira,Novembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-11-30,Sábado,Novembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-01,Domingo,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-02,Segunda-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-03,Terça-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2013-12-04,Quarta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,19:30:00,2.5,Receber,Jornada Estendida
2013-12-05,Quinta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,18:30:00,1.5,Receber,Jornada Estendida
2013-12-06,Sexta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,18:30:00,1.0,Receber,Jornada Estendida
2013-12-07,Sábado,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-08,Domingo,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-09,Segunda-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,18:30:00,1.0,Receber,Jornada Estendida
2013-12-10,Terça-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,19:30:00,2.0,Receber,Jornada Estendida
2013-12-11,Quarta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-12,Quinta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-13,Sexta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,18:30:00,1.0,Receber,Jornada Estendida
2013-12-14,Sábado,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-15,Domingo,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-16,Segunda-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,18:30:00,1.0,Receber,Jornada Estendida
2013-12-17,Terça-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-18,Quarta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-19,Quinta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-20,Sexta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-21,Sábado,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-22,Domingo,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-23,Segunda-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-24,Terça-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-25,Quarta-feira,Dezembro,2013,Natal,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-26,Quinta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,20:00:00,2.5,Receber,Jornada Estendida
2013-12-27,Sexta-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,21:00:00,3.5,Receber,Jornada Estendida
2013-12-28,Sábado,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-29,Domingo,Dezembro,2013,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-30,Segunda-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2013-12-31,Terça-feira,Dezembro,2013,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-01,Quarta-feira,Janeiro,2014,Confraternizacao Universal,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-02,Quinta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:30:00,21:00:00,3.5,Receber,Jornada Estendida
2014-01-03,Sexta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-04,Sábado,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-05,Domingo,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-06,Segunda-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,17:30:00,0.5,Receber,Jornada Estendida
2014-01-07,Terça-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,18:00:00,1.0,Receber,Jornada Estendida
2014-01-08,Quarta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-09,Quinta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-10,Sexta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-11,Sábado,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-12,Domingo,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-13,Segunda-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-14,Terça-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-15,Quarta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-16,Quinta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-17,Sexta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-18,Sábado,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-19,Domingo,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-20,Segunda-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-21,Terça-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,19:00:00,2.0,Receber,Jornada Estendida
2014-01-22,Quarta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,19:00:00,2.0,Receber,Jornada Estendida
2014-01-23,Quinta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2014-01-24,Sexta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,21:00:00,4.0,Receber,Jornada Estendida
2014-01-25,Sábado,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-26,Domingo,Janeiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-27,Segunda-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,17:00:00,19:00:00,2.0,Receber,Jornada Estendida
2014-01-28,Terça-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-29,Quarta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-30,Quinta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-01-31,Sexta-feira,Janeiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-01,Sábado,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-02,Domingo,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-03,Segunda-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-04,Terça-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-05,Quarta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-06,Quinta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-07,Sexta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-08,Sábado,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-09,Domingo,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-10,Segunda-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-11,Terça-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-12,Quarta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-13,Quinta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-14,Sexta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-15,Sábado,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-16,Domingo,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-17,Segunda-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-18,Terça-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-19,Quarta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-20,Quinta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-21,Sexta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-22,Sábado,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-23,Domingo,Fevereiro,2014,Nao,Eletricista,Folga,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-24,Segunda-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-25,Terça-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-26,Quarta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-27,Quinta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-02-28,Sexta-feira,Fevereiro,2014,Nao,Eletricista,Trabalho,1.16224941,1.5109242330000001,0.007554621165000001,,,0.0,,nan
2014-03-01,Sábado,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-02,Domingo,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-03,Segunda-feira,Março,2014,Carnaval,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-04,Terça-feira,Março,2014,Quarta-feira de cinzas,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-05,Quarta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-06,Quinta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-07,Sexta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-08,Sábado,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-09,Domingo,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-10,Segunda-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-11,Terça-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-12,Quarta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-13,Quinta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-14,Sexta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-15,Sábado,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-16,Domingo,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-17,Segunda-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-18,Terça-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-19,Quarta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-20,Quinta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-21,Sexta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-22,Sábado,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-23,Domingo,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-24,Segunda-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-25,Terça-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,17:00:00,20:30:00,3.5,Receber,Jornada Estendida
2014-03-26,Quarta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-27,Quinta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-28,Sexta-feira,Março,2014,Nao,Eletricista,Trabalho,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-29,Sábado,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
2014-03-30,Domingo,Março,2014,Nao,Eletricista,Folga,1.261224941,1.6395924233,0.0081979621165,,,0.0,,nan
