Data;Nome do Feriado;Feriado;Cargo;Regime de trabalho;Salario Base;Salario Bruto;ValorHE/Hora
15/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
16/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
17/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
18/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
19/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
20/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
21/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
22/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
23/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
24/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
25/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
26/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
27/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
28/02/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
29/02/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
01/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
02/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
03/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
04/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
05/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
06/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
07/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
08/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
09/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
10/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
11/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
12/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
13/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
14/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
15/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
16/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
17/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
18/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
19/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
20/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
21/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
22/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
23/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
24/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
25/03/2016;Paixão de Cristo;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
26/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
27/03/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
28/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
29/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
30/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
31/03/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
01/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
02/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
03/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
04/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
05/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
06/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
07/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
08/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
09/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
10/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
11/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
12/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
13/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
14/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
15/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
16/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
17/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
18/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
19/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
20/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
21/04/2016;Tiradentes;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
22/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
23/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
24/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
25/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
26/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
27/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
28/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
29/04/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
30/04/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
01/05/2016;Dia do Trabalho;Sim;Eletricista;Folga;2132,06;2771,68;13,86
02/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
03/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
04/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
05/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
06/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
07/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
08/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
09/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
10/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
11/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
12/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
13/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
14/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
15/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
16/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
17/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
18/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
19/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
20/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
21/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
22/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
23/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
24/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
25/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
26/05/2016;Corpus Christi;Sim;Eletricista;Trabalho;2132,06;2771,68;13,86
27/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
28/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
29/05/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
30/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
31/05/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
01/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
02/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
03/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
04/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
05/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
06/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
07/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
08/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
09/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
10/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
11/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
12/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
13/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
14/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
15/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
16/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
17/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
18/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
19/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
20/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
21/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
22/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
23/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
24/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
25/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
26/06/2016;-;Nao;Eletricista;Folga;2132,06;2771,68;13,86
27/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
28/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
29/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
30/06/2016;-;Nao;Eletricista;Trabalho;2132,06;2771,68;13,86
01/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
02/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
03/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
04/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
05/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
06/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
07/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
08/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
09/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
10/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
11/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
12/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
13/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
14/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
15/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
16/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
17/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
18/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
19/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
20/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
21/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
22/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
23/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
24/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
25/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
26/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
27/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
28/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
29/07/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
30/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
31/07/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
01/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
02/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
03/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
04/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
05/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
06/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
07/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
08/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
09/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
10/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
11/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
12/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
13/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
14/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
15/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
16/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
17/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
18/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
19/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
20/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
21/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
22/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
23/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
24/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
25/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
26/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
27/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
28/08/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
29/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
30/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
31/08/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
01/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
02/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
03/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
04/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
05/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
06/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
07/09/2016;Independência do Brasil;Sim;Eletricista;Trabalho;2153,38;2799,39;14
08/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
09/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
10/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
11/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
12/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
13/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
14/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
15/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
16/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
17/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
18/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
19/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
20/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
21/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
22/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
23/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
24/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
25/09/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
26/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
27/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
28/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
29/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
30/09/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
01/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
02/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
03/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
04/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
05/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
06/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
07/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
08/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
09/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
10/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
11/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
12/10/2016;Nossa Sr.a Aparecida - Padroeira do Brasil;Sim;Eletricista;Trabalho;2153,38;2799,39;14
13/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
14/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
15/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
16/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
17/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
18/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
19/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
20/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
21/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
22/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
23/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
24/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
25/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
26/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
27/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
28/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
29/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
30/10/2016;-;Nao;Eletricista;Folga;2153,38;2799,39;14
31/10/2016;-;Nao;Eletricista;Trabalho;2153,38;2799,39;14
01/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
02/11/2016;Finados;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
03/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
05/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
06/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
07/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
12/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
13/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
14/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/11/2016;Proclamação da República;Sim;Eletricista;Trabalho;2336,42;3037,35;15,19
16/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
19/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
20/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
21/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
26/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
27/11/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
28/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
30/11/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
02/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
04/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
05/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
06/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
11/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
12/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
13/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
16/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
18/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
19/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
20/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
22/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
23/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
25/12/2016;Natal;Sim;Eletricista;Folga;2336,42;3037,35;15,19
26/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
27/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
28/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
29/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
30/12/2016;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
31/12/2016;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
01/01/2017;Confraternização Universal;Sim;Eletricista;Folga;2336,42;3037,35;15,19
02/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
05/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
06/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
08/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
09/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
12/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
13/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
15/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
16/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
17/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
18/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
19/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
20/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
21/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
22/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
23/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
24/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
25/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
26/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
27/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
28/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
29/01/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
30/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
31/01/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
01/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
02/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
03/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
04/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
05/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
06/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
07/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
08/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
09/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
10/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
11/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
12/02/2017;-;Nao;Eletricista;Folga;2336,42;3037,35;15,19
13/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
14/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
15/02/2017;-;Nao;Eletricista;Trabalho;2336,42;3037,35;15,19
